,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2023,Null,623,TRI00008,Crime,Delegated,USD,Gross Net Premium,"-21,934",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00008,Crime,Delegated,USD,External Brokerage,"8,749",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00008,Crime,Delegated,USD,Gross Gross Premium,"-30,683",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00008,Crime,Open Market,USD,Gross Net Premium,"-31,233",0,"-8,861","-29,370","-11,287","-39,124","-27,121","-51,653",0,"-41,156","-9,781",0
YOA_2023,Null,623,TRI00008,Crime,Open Market,USD,External Brokerage,"4,899",0,"1,390","4,606","1,770","6,136","4,254","8,101",0,"6,455","1,534",0
YOA_2023,Null,623,TRI00008,Crime,Open Market,USD,Gross Gross Premium,"-36,131",0,"-10,250","-33,976","-13,058","-45,260","-31,375","-59,755",0,"-47,610","-11,315",0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,EUR,External Brokerage,0,0,0,0,0,0,0,0,-0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,USD,Gross Net Premium,0,"-15,781",0,0,0,0,0,0,0,0,"-9,538",0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,USD,External Brokerage,0,"5,766",0,0,0,0,0,0,-0,0,"3,485",-0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Delegated,USD,Gross Gross Premium,0,"-21,548",0,0,0,0,0,0,0,0,"-13,022",0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,GBP,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-8,226",0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,GBP,External Brokerage,0,0,0,0,0,0,0,0,0,713,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,GBP,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-8,939",0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,EUR,Gross Net Premium,-793,0,0,-976,-403,0,0,0,"-1,296",0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,EUR,External Brokerage,69,0,0,85,35,0,0,0,112,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,EUR,Gross Gross Premium,-862,0,0,"-1,060",-438,0,0,0,"-1,409",0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,CAD,Gross Net Premium,0,0,"-1,800",0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,CAD,External Brokerage,0,0,156,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,CAD,Gross Gross Premium,0,0,"-1,956",0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,USD,Gross Net Premium,"-17,728",-217,"-14,963","-87,117","-124,601","-15,250","-23,510","-2,914","-1,920","-5,779","-6,501","-5,823"
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,USD,External Brokerage,"1,537",19,"1,298","7,555","10,805","1,322","2,039",253,167,501,564,505
YOA_2023,Null,623,TRI00009,Energy Liab and CAS,Open Market,USD,Gross Gross Premium,"-19,265",-235,"-16,260","-94,672","-135,406","-16,572","-25,549","-3,166","-2,087","-6,280","-7,065","-6,328"
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,GBP,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,-0,-0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,GBP,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,GBP,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,-0,-0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,-0,0,0,-0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,-0,0,0,-0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,CAD,Gross Net Premium,"-584,751",0,0,0,0,0,"-60,743",0,0,0,0,0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,CAD,External Brokerage,"122,410",0,0,0,0,0,"12,716",0,0,0,0,0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,CAD,Gross Gross Premium,"-707,161",0,0,0,0,0,"-73,458",0,0,0,0,0
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,USD,Gross Net Premium,"-486,873","-84,353","-78,379","-120,451",0,"-164,213","-5,696",0,-0,"-64,116","-20,008","-1,300,428"
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,USD,External Brokerage,"101,920","17,658","16,407","25,215",0,"34,376","1,192",0,0,"13,422","4,188","272,226"
YOA_2023,Null,623,TRI00010,Energy PD,Delegated,USD,Gross Gross Premium,"-588,793","-102,011","-94,786","-145,666",0,"-198,589","-6,888",0,-0,"-77,538","-24,197","-1,572,654"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,GBP,Gross Net Premium,"-2,347",-315,0,0,"-18,678","-3,250","-13,382","-2,186",0,"-35,490","-43,156","-45,851"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,GBP,External Brokerage,229,31,0,0,"1,820",317,"1,304",213,0,"3,459","4,206","4,468"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,GBP,Gross Gross Premium,"-2,576",-346,0,0,"-20,499","-3,567","-14,686","-2,399",0,"-38,948","-47,362","-50,319"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,EUR,Gross Net Premium,"-40,403",0,"-5,576","-2,368","-15,802","-28,158","-131,244","-6,324","-3,695","-1,565",0,"-17,786"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,EUR,External Brokerage,"3,937",0,543,231,"1,540","2,744","12,790",616,360,153,0,"1,733"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,EUR,Gross Gross Premium,"-44,340",0,"-6,119","-2,598","-17,342","-30,902","-144,034","-6,940","-4,055","-1,718",0,"-19,520"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,CAD,Gross Net Premium,"-1,087",0,"-22,362","-15,289",0,"-7,647",-749,0,0,0,"-3,456","-9,048"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,CAD,External Brokerage,106,0,"2,179","1,490",0,745,73,0,0,0,337,882
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,CAD,Gross Gross Premium,"-1,193",0,"-24,541","-16,779",0,"-8,392",-822,0,0,0,"-3,793","-9,930"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,USD,Gross Net Premium,"-1,689,112","-90,922","-356,394","-1,815,475","-797,514","-1,076,019","-612,139","-121,568","-48,860","-266,131","-343,883","-230,253"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,USD,External Brokerage,"164,611","8,861","34,732","176,925","77,721","104,862","59,655","11,847","4,762","25,935","33,513","22,439"
YOA_2023,Null,623,TRI00010,Energy PD,Open Market,USD,Gross Gross Premium,"-1,853,723","-99,783","-391,127","-1,992,400","-875,235","-1,180,881","-671,795","-133,415","-53,621","-292,066","-377,396","-252,692"
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,GBP,Gross Net Premium,0,0,0,0,0,0,"-249,113",0,0,0,0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,GBP,External Brokerage,0,0,0,0,0,0,"96,110",0,0,0,0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,GBP,Gross Gross Premium,0,0,0,0,0,0,"-345,223",0,0,0,0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-43,708",0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,"16,863",0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-60,570",0,0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,USD,Gross Net Premium,"-59,813",0,"-55,180",0,0,0,0,0,0,0,"-44,901",0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,USD,External Brokerage,"23,076",0,"21,289",0,0,0,0,0,0,0,"17,323",0
YOA_2023,Null,623,TRI00089,Aviation PD,Delegated,USD,Gross Gross Premium,"-82,889",0,"-76,469",0,0,0,0,0,0,0,"-62,224",0
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,GBP,Gross Net Premium,"-5,586","-1,066","-23,773","-5,199","-13,829","-12,495","-10,539","-6,677",-758,0,"-3,559",0
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,GBP,External Brokerage,"1,547",295,"6,585","1,440","3,830","3,461","2,919","1,849",210,0,986,0
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,GBP,Gross Gross Premium,"-7,133","-1,361","-30,358","-6,639","-17,659","-15,956","-13,458","-8,526",-968,0,"-4,544",0
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,EUR,Gross Net Premium,"-22,182",0,"-6,622",0,0,"-6,859","-27,331",0,"-7,991","-9,655","-14,689","-10,772"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,EUR,External Brokerage,"6,144",0,"1,834",0,0,"1,900","7,570",0,"2,213","2,674","4,069","2,984"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,EUR,Gross Gross Premium,"-28,326",0,"-8,456",0,0,"-8,759","-34,901",0,"-10,204","-12,329","-18,758","-13,756"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,CAD,Gross Net Premium,0,0,0,0,0,"-2,075","-3,347",0,0,"-1,816",0,"-10,234"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,CAD,External Brokerage,0,0,0,0,0,575,927,0,0,503,0,"2,835"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,CAD,Gross Gross Premium,0,0,0,0,0,"-2,650","-4,275",0,0,"-2,318",0,"-13,069"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,USD,Gross Net Premium,"-147,135","-124,957","-149,142","-275,440","-308,992","-327,728","-616,984","-381,378","-233,257","-274,316","-445,266","-624,129"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,USD,External Brokerage,"40,753","34,610","41,309","76,290","85,584","90,773","170,890","105,632","64,607","75,979","123,328","172,869"
YOA_2023,Null,623,TRI00089,Aviation PD,Open Market,USD,Gross Gross Premium,"-187,888","-159,567","-190,450","-351,730","-394,576","-418,501","-787,873","-487,010","-297,863","-350,295","-568,594","-796,998"
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,GBP,Gross Net Premium,0,0,0,0,0,0,"-97,778",0,0,0,0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,GBP,External Brokerage,0,0,0,0,0,0,"36,164",0,0,0,0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,GBP,Gross Gross Premium,0,0,0,0,0,0,"-133,942",0,0,0,0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-51,309",0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,"18,977",0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-70,286",0,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,USD,Gross Net Premium,"-18,587",0,"-55,180","-147,678","-13,018",0,0,0,0,0,"-11,225",0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,USD,External Brokerage,"6,875",0,"20,409","54,620","4,815",0,0,0,0,0,"4,152",0
YOA_2023,Null,623,TRI00090,Aviation Liab,Delegated,USD,Gross Gross Premium,"-25,462",0,"-75,589","-202,298","-17,833",0,0,0,0,0,"-15,377",0
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,GBP,Gross Net Premium,-128,-65,"-2,940",-699,"-9,351","-3,697","-10,803",-802,"-2,475","-3,527",-974,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,GBP,External Brokerage,32,16,739,176,"2,351",930,"2,716",202,622,887,245,0
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,GBP,Gross Gross Premium,-160,-81,"-3,679",-875,"-11,702","-4,627","-13,519","-1,004","-3,098","-4,414","-1,218",0
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,EUR,Gross Net Premium,"-23,585","-3,839","-5,022","-4,680",0,-781,"-9,350",0,"-1,467","-2,328","-14,847","-8,259"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,EUR,External Brokerage,"5,930",965,"1,263","1,176",0,196,"2,351",0,369,585,"3,733","2,076"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,EUR,Gross Gross Premium,"-29,515","-4,804","-6,285","-5,856",0,-977,"-11,700",0,"-1,835","-2,913","-18,580","-10,336"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,CAD,Gross Net Premium,0,0,"-3,382",0,0,-62,"-1,349",0,0,"-1,026",0,"-4,222"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,CAD,External Brokerage,0,0,850,0,0,16,339,0,0,258,0,"1,062"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,CAD,Gross Gross Premium,0,0,"-4,232",0,0,-78,"-1,689",0,0,"-1,284",0,"-5,284"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,USD,Gross Net Premium,"-83,940","-73,033","-142,015","-238,292","-200,588","-346,088","-537,806","-297,462","-239,057","-239,563","-380,950","-549,617"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,USD,External Brokerage,"21,103","18,361","35,704","59,908","50,429","87,009","135,209","74,784","60,101","60,228","95,774","138,178"
YOA_2023,Null,623,TRI00090,Aviation Liab,Open Market,USD,Gross Gross Premium,"-105,043","-91,393","-177,719","-298,201","-251,017","-433,097","-673,015","-372,246","-299,157","-299,791","-476,724","-687,794"
YOA_2023,Null,623,791,BUSA Marine Liab,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-12,331"
YOA_2023,Null,623,791,BUSA Marine Liab,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"2,670"
YOA_2023,Null,623,791,BUSA Marine Liab,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-15,001"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,GBP,Gross Net Premium,"-34,964",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,GBP,External Brokerage,"12,490",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,GBP,Gross Gross Premium,"-47,454",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,EUR,Gross Net Premium,"-63,800",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,EUR,External Brokerage,"22,791",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,EUR,Gross Gross Premium,"-86,591",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-5,518"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"1,971"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-7,489"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,USD,Gross Net Premium,"-369,684","-194,837","-22,384","-819,423","-111,149","-637,421","-4,417","-57,962",-0,"-144,071","-82,160","-49,843"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,USD,External Brokerage,"132,059","69,600","7,996","292,715","39,705","227,700","1,578","20,705",0,"51,465","29,349","17,805"
YOA_2023,Null,623,TRI00019,Marine Libs,Delegated,USD,Gross Gross Premium,"-501,742","-264,437","-30,379","-1,112,138","-150,853","-865,121","-5,994","-78,667",-0,"-195,536","-111,509","-67,648"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,GBP,Gross Net Premium,"-4,592",-407,"-2,151","-7,204","-1,514","-26,333","-4,443",-197,"-1,090","-5,002","-7,543","-6,537"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,GBP,External Brokerage,"1,014",90,475,"1,591",334,"5,816",981,44,241,"1,105","1,666","1,444"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,GBP,Gross Gross Premium,"-5,607",-497,"-2,626","-8,795","-1,848","-32,149","-5,424",-241,"-1,330","-6,107","-9,209","-7,980"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,EUR,Gross Net Premium,"-12,814",-278,"-4,578","-2,224",-279,-99,"-2,463","-1,519",-805,"-1,409",-328,"-3,046"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,EUR,External Brokerage,"2,830",61,"1,011",491,62,22,544,335,178,311,72,673
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,EUR,Gross Gross Premium,"-15,643",-339,"-5,589","-2,715",-340,-121,"-3,007","-1,854",-983,"-1,720",-400,"-3,718"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,CAD,Gross Net Premium,"-1,584","-5,166","-5,882","-21,902",-484,"-2,843",-468,"-4,568","-2,031","-19,099","-5,632","-1,639"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,CAD,External Brokerage,350,"1,141","1,299","4,837",107,628,103,"1,009",449,"4,218","1,244",362
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,CAD,Gross Gross Premium,"-1,934","-6,308","-7,182","-26,739",-591,"-3,471",-571,"-5,577","-2,480","-23,318","-6,876","-2,001"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,USD,Gross Net Premium,"-518,669","-1,052,961","-212,295","-454,784","-570,388","-432,682","-466,339","-222,126","-223,150","-417,677","-235,327","-230,057"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,USD,External Brokerage,"114,549","232,549","46,886","100,440","125,971","95,559","102,992","49,057","49,283","92,245","51,972","50,809"
YOA_2023,Null,623,TRI00019,Marine Libs,Open Market,USD,Gross Gross Premium,"-633,218","-1,285,510","-259,180","-555,224","-696,359","-528,241","-569,331","-271,183","-272,433","-509,922","-287,300","-280,866"
YOA_2023,Null,623,TRI00003,Cargo,Delegated,GBP,Gross Net Premium,"-192,114",0,0,0,0,"-20,489","-50,756",0,0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,GBP,External Brokerage,"80,311",0,0,0,0,"8,565","21,218",0,0,0,-0,-0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,GBP,Gross Gross Premium,"-272,425",0,0,0,0,"-29,054","-71,974",0,0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,EUR,Gross Net Premium,"-29,520",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,EUR,External Brokerage,"12,341",0,0,0,0,0,0,0,0,-0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,EUR,Gross Gross Premium,"-41,861",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,CAD,Gross Net Premium,"-1,466,728",0,"-98,255",0,0,"-72,394","-25,448","-38,715",0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,CAD,External Brokerage,"613,147",0,"41,074",0,0,"30,263","10,638","16,184",-0,-0,-0,-0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,CAD,Gross Gross Premium,"-2,079,875",0,"-139,329",0,0,"-102,658","-36,087","-54,899",0,0,0,0
YOA_2023,Null,623,TRI00003,Cargo,Delegated,USD,Gross Net Premium,"-3,332,566","-451,368","-17,691",0,"-56,621","-27,923","-9,749","-21,288","-91,517","-221,380","-1,097,820","-18,900"
YOA_2023,Null,623,TRI00003,Cargo,Delegated,USD,External Brokerage,"1,393,137","188,689","7,396",0,"23,670","11,673","4,075","8,899","38,257","92,545","458,930","7,901"
YOA_2023,Null,623,TRI00003,Cargo,Delegated,USD,Gross Gross Premium,"-4,725,703","-640,056","-25,087",0,"-80,290","-39,596","-13,824","-30,188","-129,774","-313,926","-1,556,751","-26,801"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,GBP,Gross Net Premium,"-74,328","-3,051","-20,108","-12,696","-13,920","-23,842","-24,818","-27,588","-5,378","-19,364","-6,186","-18,914"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,GBP,External Brokerage,"16,305",669,"4,411","2,785","3,053","5,230","5,444","6,052","1,180","4,248","1,357","4,149"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,GBP,Gross Gross Premium,"-90,632","-3,721","-24,519","-15,481","-16,973","-29,071","-30,262","-33,640","-6,558","-23,612","-7,543","-23,063"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,EUR,Gross Net Premium,"-207,371",0,0,0,"-1,206","-11,537","-10,758",0,0,"-44,383","-1,070","-14,971"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,EUR,External Brokerage,"45,490",0,0,0,265,"2,531","2,360",0,0,"9,736",235,"3,284"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,EUR,Gross Gross Premium,"-252,861",0,0,0,"-1,470","-14,068","-13,118",0,0,"-54,119","-1,304","-18,255"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,CAD,Gross Net Premium,"-110,269","-11,664","-32,285","-63,308","-95,523","-34,103","-7,746","-44,110","-40,295","-32,913","-64,498","-32,166"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,CAD,External Brokerage,"24,189","2,559","7,082","13,888","20,954","7,481","1,699","9,676","8,839","7,220","14,148","7,056"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,CAD,Gross Gross Premium,"-134,457","-14,222","-39,367","-77,196","-116,477","-41,584","-9,445","-53,786","-49,134","-40,133","-78,646","-39,222"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,USD,Gross Net Premium,"-986,665","-300,446","-844,886","-742,849","-698,633","-1,008,937","-612,738","-491,296","-378,378","-463,409","-773,394","-708,687"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,USD,External Brokerage,"216,438","65,907","185,337","162,954","153,254","221,324","134,412","107,772","83,002","101,655","169,654","155,460"
YOA_2023,Null,623,TRI00003,Cargo,Open Market,USD,Gross Gross Premium,"-1,203,104","-366,352","-1,030,223","-905,803","-851,887","-1,230,262","-747,150","-599,068","-461,380","-565,064","-943,048","-864,147"
YOA_2023,Null,623,TRI00042,Downhole,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-125,830",0,0
YOA_2023,Null,623,TRI00042,Downhole,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,"48,934",0,0
YOA_2023,Null,623,TRI00042,Downhole,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-174,765",0,0
YOA_2023,Null,623,TRI00042,Downhole,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-348,207",0,0
YOA_2023,Null,623,TRI00042,Downhole,Delegated,USD,External Brokerage,0,0,0,0,0,0,0,0,0,"135,414",0,0
YOA_2023,Null,623,TRI00042,Downhole,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-483,621",0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,GBP,Gross Net Premium,0,0,0,"-58,305",0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,GBP,External Brokerage,0,0,0,"18,716",0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,GBP,Gross Gross Premium,0,0,0,"-77,021",0,0,0,0,0,0,0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,EUR,Gross Net Premium,"-204,964",0,0,0,"-22,879",0,"-29,285",0,0,"-56,871",0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,EUR,External Brokerage,"65,794",0,0,0,"7,344",0,"9,401",0,0,"18,256",0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,EUR,Gross Gross Premium,"-270,758",0,0,0,"-30,224",0,"-38,686",0,0,"-75,127",0,0
YOA_2023,Null,623,TRI00015,Hull,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-5,518"
YOA_2023,Null,623,TRI00015,Hull,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"1,771"
YOA_2023,Null,623,TRI00015,Hull,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-7,289"
YOA_2023,Null,623,TRI00015,Hull,Delegated,USD,Gross Net Premium,"-443,905","-44,397",0,"-1,054,051","-225,680","-34,977","-11,870",0,-0,"-46,814","-46,725","-23,585"
YOA_2023,Null,623,TRI00015,Hull,Delegated,USD,External Brokerage,"142,495","14,252",0,"338,355","72,444","11,228","3,810",0,0,"15,027","14,999","7,571"
YOA_2023,Null,623,TRI00015,Hull,Delegated,USD,Gross Gross Premium,"-586,400","-58,649",0,"-1,392,406","-298,125","-46,205","-15,680",0,-0,"-61,841","-61,724","-31,156"
YOA_2023,Null,623,TRI00015,Hull,Open Market,GBP,Gross Net Premium,"-36,711","-18,603","-17,667","-25,493","-136,020","-49,834","-143,420","-17,010","-13,850","-14,504","-24,434","-5,956"
YOA_2023,Null,623,TRI00015,Hull,Open Market,GBP,External Brokerage,"8,300","4,206","3,994","5,764","30,753","11,267","32,426","3,846","3,131","3,279","5,524","1,347"
YOA_2023,Null,623,TRI00015,Hull,Open Market,GBP,Gross Gross Premium,"-45,011","-22,808","-21,661","-31,256","-166,773","-61,101","-175,846","-20,856","-16,981","-17,784","-29,959","-7,303"
YOA_2023,Null,623,TRI00015,Hull,Open Market,EUR,Gross Net Premium,"-332,187","-43,839","-135,033","-207,323","-119,065","-314,834","-137,235","-81,380","-1,492","-139,262","-22,338","-114,242"
YOA_2023,Null,623,TRI00015,Hull,Open Market,EUR,External Brokerage,"75,105","9,912","30,530","46,874","26,920","71,181","31,028","18,399",337,"31,486","5,050","25,829"
YOA_2023,Null,623,TRI00015,Hull,Open Market,EUR,Gross Gross Premium,"-407,292","-53,751","-165,563","-254,197","-145,985","-386,015","-168,263","-99,779","-1,830","-170,748","-27,388","-140,071"
YOA_2023,Null,623,TRI00015,Hull,Open Market,CAD,Gross Net Premium,"-30,133",0,"-45,756","-95,887","-16,144","-19,494","-70,703","-29,571","-4,944","-8,224","-38,935","-20,696"
YOA_2023,Null,623,TRI00015,Hull,Open Market,CAD,External Brokerage,"6,813",0,"10,345","21,679","3,650","4,407","15,985","6,686","1,118","1,859","8,803","4,679"
